SensoreFrontale;DifferenzaSxDxSensor;DifferenzaSxMinDxMinSensor;PosizioneRispettoAlCentro;AngoloLongTang;Cls
200.0;0.6186999999999898;0.1272999999999982;6.16964E-4;3.6877E-4;0
200.0;0.42320000000000846;0.08089999999999975;5.62223E-4;2.64343E-4;0
200.0;0.44420000000000925;0.08900000000000574;4.97564E-4;2.69588E-4;0
200.0;1.3764000000000038;0.34960000000000235;-1.57611E-4;6.85867E-4;0
200.0;1.2013000000000034;0.3171999999999997;-4.15484E-4;5.74287E-4;0
200.0;-1.028800000000004;-0.22420000000000329;-7.3541E-4;-5.87289E-4;0
200.0;-1.2639000000000067;-0.2839000000000027;-7.07881E-4;-7.04114E-4;0
200.0;-1.106800000000007;-0.248899999999999;-6.14548E-4;-6.16376E-4;0
200.0;-0.31739999999999213;-0.06080000000000041;-4.18727E-4;-1.97713E-4;0
200.0;0.2313000000000045;0.07030000000000314;-2.93414E-4;9.22044E-5;0
200.0;0.39819999999998856;0.10869999999999891;-2.18709E-4;1.8328E-4;0
200.0;0.13800000000000523;0.04250000000000398;-1.86793E-4;5.40574E-5;0
200.0;-0.303299999999993;-0.06869999999999976;-1.56593E-4;-1.68149E-4;0
200.0;-0.473700000000008;-0.11260000000000048;-1.23278E-4;-2.51595E-4;0
200.0;0.7192999999999898;0.17960000000000065;-1.0554E-5;3.64955E-4;0
200.0;0.9898999999999916;0.24779999999999802;-2.96911E-5;5.00377E-4;0
200.0;0.8923000000000059;0.22400000000000375;-4.28518E-5;4.49832E-4;0
200.0;-0.24569999999999936;-0.05519999999999925;-1.39809E-4;-1.37154E-4;0
200.0;-0.8899000000000115;-0.21920000000000073;-5.47409E-5;-4.57112E-4;0
200.0;-0.8484000000000123;-0.21229999999999905;2.57492E-5;-4.28979E-4;0
200.0;-0.425699999999992;-0.11410000000000053;1.85966E-4;-2.00097E-4;0
200.0;-0.3138000000000005;-0.0923000000000016;3.23741E-4;-1.30955E-4;0
200.0;-0.33210000000001116;-0.10070000000000334;4.13831E-4;-1.32863E-4;0
200.0;0.231899999999996;0.038800000000001944;4.36974E-4;1.56101E-4;0
200.0;0.12359999999999616;0.013600000000003831;3.95584E-4;9.74496E-5;0
199.775;0.022699999999986176;-0.011099999999999;3.85157E-4;4.54744E-5;0
197.451;-0.037600000000011846;-0.0251000000000019;3.61697E-4;1.25726E-5;0
191.686;-0.07550000000000523;-0.033099999999997465;3.287E-4;-9.83873E-6;0
190.622;0.08480000000000132;0.00730000000000075;3.18527E-4;7.12236E-5;0
186.156;0.37890000000000157;0.08200000000000074;2.82796E-4;2.17136E-4;0
183.788;0.2936000000000121;0.0625;2.44522E-4;1.70406E-4;0
181.428;0.22929999999999495;0.04829999999999757;2.03959E-4;1.34166E-4;0
179.013;0.06599999999998829;0.009599999999998943;1.58119E-4;4.73817E-5;0
176.669;0.04589999999998895;0.005899999999996908;1.25249E-4;3.40303E-5;0
174.342;0.06799999999999784;0.012800000000005696;9.68933E-5;4.30902E-5;0
168.59;0.3041999999999945;0.0741999999999976;3.56038E-5;1.58008E-4;0
163.868;0.29879999999999995;0.07700000000000529;-6.08444E-5;1.46564E-4;0
157.769;-0.08549999999999613;-0.015299999999996317;-1.36566E-4;-5.56151E-5;0
149.351;-0.29999999999999716;-0.0718000000000032;-6.72658E-5;-1.58612E-4;0
146.912;-0.42369999999999663;-0.10450000000000159;-2.37147E-5;-2.1774E-4;0
133.963;-2.322500000000005;0.05590000000000117;9.24428E-5;1.30351E-4;0
125.452;-117.7307;0.046700000000001296;-3.4523E-5;8.93434E-5;0
116.938;-122.2505;0.06700000000000017;-1.58056E-4;1.08894E-4;0
106.954;-128.3206;-0.073599999999999;-1.9455E-4;-1.84361E-4;0
105.718;-129.11329999999998;-0.08109999999999928;-1.80181E-4;-1.97236E-4;0
102.021;-131.5317;-0.09250000000000114;-1.13233E-4;-2.0868E-4;0
99.581;-133.1671;-0.07600000000000051;-6.33876E-5;-1.66241E-4;0
87.3183;-115.6054;-4.557000000000002;5.46137E-5;4.78586E-5;0
83.5738;-110.458;-136.0841;4.16438E-5;1.59105E-5;0
81.0973;-107.2136;-137.6799;2.88645E-5;4.49975E-5;0
69.8325;-92.285;-140.47809999999998;3.68754E-6;3.51271E-6;0
68.5646;-90.57749999999999;-140.64350000000002;3.24249E-6;-3.27269E-5;0
64.813;-85.6529;-140.9361;1.06176E-5;5.42005E-6;0
58.4977;-77.25800000000001;-141.1228;2.03451E-5;-5.8953E-5;0
45.8731;-60.62910000000001;-140.3587;0.0245697;-0.0605996;0
45.0873;-60.682900000000004;-139.4527;0.0357005;-0.0713762;0
48.3597;-87.26929999999999;-128.0676;0.0781138;-0.0842365;0
112.837;-99.34289999999999;-48.942600000000006;0.224767;-0.0515507;0
143.119;-37.73780000000001;-22.416200000000003;0.299713;0.00716656;0
112.248;77.3524;13.017000000000003;0.29819;0.074227;0
107.33;77.3187;20.1149;0.291326;0.0829899;0
97.7304;76.17589999999998;34.6308;0.273271;0.0968711;0
61.7113;66.1966;97.53150000000001;0.130364;0.137813;0
63.7904;65.052;95.62950000000001;0.0678396;0.125881;0
68.5568;65.1174;95.6726;0.0475771;0.114855;0
90.6985;56.5276;28.5831;-0.052148;0.045221;0
92.4584;50.0088;20.3958;-0.0752517;0.0273406;4
80.6498;44.2644;30.660199999999996;-0.137819;0.0336224;4
79.3956;43.3466;79.6978;-0.144009;0.0338861;4
75.0318;39.105;74.86710000000001;-0.166597;0.0325815;4
69.1322;35.344899999999996;68.9569;-0.191275;0.0346252;4
68.0325;34.6381;67.79939999999999;-0.195873;0.0348493;4
66.9308;33.9616;66.649;-0.200385;0.0351517;4
64.8515;32.6212;64.3752;-0.209204;0.0352704;4
63.8008;31.989200000000004;63.245;-0.213572;0.035454;4
60.8306;30.143199999999993;59.9001;-0.226455;0.0352542;4
57.1271;27.866699999999994;55.536100000000005;-0.243049;0.0340568;4
53.7313;25.809700000000007;51.3054;-0.258031;0.0318868;4
51.2035;24.406399999999998;48.2096;-0.268152;0.0308101;4
48.7452;23.0865;45.2726;-0.277596;0.0297267;4
44.6674;21.032399999999996;41.0066;-0.291712;0.0291387;4
43.0844;20.2506;39.45219999999999;-0.297078;0.0288846;4
41.6127;19.506700000000002;38.0002;-0.302133;0.0279867;4
39.4575;18.4371;35.9468;-0.309216;0.0266597;4
36.6025;17.0679;33.3622;-0.317562;0.0258843;4
35.0409;16.357499999999998;32.0352;-0.32151;0.0273444;4
33.6403;15.699799999999996;30.814600000000002;-0.3252;0.0276086;4
32.3084;15.0717;29.654500000000002;-0.328803;0.0274827;4
31.0051;14.459400000000002;28.526799999999998;-0.332162;0.0274875;4
26.1218;12.193999999999996;24.368299999999998;-0.344542;0.0347335;4
24.8072;11.578400000000002;23.2374;-0.348602;0.0366651;4
23.524;10.9784;22.132900000000003;-0.353866;0.0510308;1
22.1256;10.357100000000003;20.9887;-0.366167;0.0698792;1
20.4942;9.866699999999998;20.104800000000004;-0.40673;0.0835673;1
20.212;9.846600000000002;20.0783;-0.419883;0.0836269;1
20.3629;10.230900000000002;20.8121;-0.445274;0.071366;1
20.4611;10.3611;21.0572;-0.451271;0.0674397;1
21.3926;11.168800000000001;22.552899999999998;-0.472459;0.0445201;1
23.1453;12.354000000000003;24.7074;-0.488744;0.0129067;1
24.8833;13.351400000000002;26.504300000000004;-0.496544;-0.0131028;1
26.1706;14.006900000000002;27.6839;-0.499499;-0.0303291;1
30.0484;15.628100000000003;30.6277;-0.498577;-0.0754407;1
31.7719;16.208900000000003;31.7012;-0.494873;-0.0933126;1
34.4761;16.975;33.143299999999996;-0.485706;-0.119513;1
37.2111;17.584899999999998;34.321;-0.471786;-0.144132;1
39.9534;18.0544;35.254000000000005;-0.453277;-0.167404;1
56.9406;19.2173;37.7932;-0.292367;-0.302248;0
61.3236;18.754700000000007;-13.171;-0.16316;-0.329501;0
46.2408;16.1434;31.779400000000003;-0.0506429;-0.167466;0
41.5097;14.919399999999996;29.437500000000004;-0.027948;-0.111042;0
38.2291;13.906600000000001;27.520300000000002;-0.0114309;-0.068539;0
33.1871;12.1404;24.1948;0.0051829;0.002258;0
31.6087;11.563100000000002;23.1081;0.00399577;0.0252091;0
30.9992;11.340599999999998;22.689300000000003;0.00219116;0.0340602;0
30.0133;10.989399999999996;22.027700000000003;-0.00346883;0.0480635;0
28.8814;10.6145;21.3226;-0.0163208;0.0630218;1
27.771;10.263499999999997;20.663;-0.0336161;0.0769045;1
26.9357;10.041799999999999;20.2491;-0.0540161;0.0855161;1
26.6613;10.076900000000002;20.323500000000003;-0.0757446;0.0839927;1
26.6846;10.141099999999998;20.4476;-0.0829854;0.0814826;1
26.8446;10.265999999999998;20.686700000000002;-0.0900675;0.0766885;1
27.011;10.393299999999996;20.929800000000004;-0.0970357;0.0718667;1
27.5846;10.748699999999996;21.6043;-0.110174;0.058665;1
29.7304;11.876700000000003;23.726600000000005;-0.137557;0.0182311;1
30.2829;12.136899999999997;24.2134;-0.142073;0.00906819;1
39.1824;15.276000000000003;30.0918;-0.161388;-0.107671;1
44.0238;16.290300000000002;32.0354;-0.139114;-0.157105;1
45.8462;16.5471;32.5385;-0.122047;-0.173773;1
47.151;16.702199999999998;32.845499999999994;-0.108118;-0.185374;1
51.7094;17.116799999999998;33.6814;-0.054894;-0.225047;1
52.4266;17.155;33.7617;-0.0441193;-0.230985;1
54.8614;17.2738;34.0132;-0.00920105;-0.251423;3
57.3482;17.34340000000001;34.169900000000005;0.030186;-0.272045;3
55.2854;16.6381;32.79469999999999;0.115745;-0.241608;3
38.1712;12.457899999999995;24.77;0.214543;-0.0244935;1
33.3941;10.918700000000001;21.848300000000002;0.208762;0.0455281;1
32.5562;10.706900000000001;21.448199999999996;0.193235;0.0554363;1
32.4171;10.682299999999998;21.402;0.188769;0.056647;1
33.9252;11.466200000000004;22.898600000000002;0.14871;0.0236275;3
33.8195;11.471199999999996;22.909;0.141872;0.0237028;3
30.5706;10.385799999999996;20.8523;0.121965;0.0708606;1
29.675;10.070999999999998;20.253899999999998;0.115382;0.0844724;1
25.7749;9.1812;18.5899;-0.00584005;0.121011;1
25.3079;9.171699999999998;18.583099999999998;-0.0359853;0.120628;1
25.3872;9.555599999999998;19.3362;-0.0846385;0.10407;1
26.0897;10.081600000000002;20.345600000000005;-0.111176;0.0834972;1
30.3512;12.4348;24.774700000000003;-0.175035;-7.13507E-5;1
30.8493;12.664800000000003;25.203400000000002;-0.17896;-0.0079487;1
32.6253;13.409200000000002;26.634800000000002;-0.187656;-0.0337041;0
35.3788;14.403300000000002;29.6995;-0.193521;-0.0693854;0
36.4828;14.8671;32.34570000000001;-0.194041;-0.0826419;0
35.5943;14.735900000000004;32.8125;-0.189603;-0.0711797;0
34.3105;14.331799999999998;32.1737;-0.184323;-0.054375;1
33.3549;13.992199999999997;31.535;-0.180576;-0.0415152;1
32.4564;13.795999999999996;31.545099999999998;-0.175225;-0.0286725;1
32.3517;14.232299999999999;33.443;-0.170339;-0.0261744;1
37.1116;23.573800000000002;66.9843;-0.147853;-0.0577267;1
39.1252;27.8675;86.93509999999999;-0.141113;-0.0655621;1
42.0804;34.56540000000001;127.48610000000001;-0.133321;-0.0756677;1
47.979;50.8834;173.9111;-0.120006;-0.0892852;3
40.0708;37.3489;172.3547;-0.102722;-0.0181373;3
35.8474;29.9535;113.2969;-0.103475;0.0175058;3
33.677;26.483400000000003;92.1144;-0.105827;0.0373055;0
30.8541;25.255699999999997;92.688;-0.136117;0.0830609;1
31.1074;28.0625;121.05680000000001;-0.158677;0.0931889;1
33.4377;40.430800000000005;182.5544;-0.212409;0.106092;1
55.2162;171.0692;103.37719999999999;-0.2999;0.0952382;1
70.4516;167.8589;76.3084;-0.317139;0.0727589;1
200.0;109.87540000000001;41.048;-0.340361;0.0223979;1
79.9612;-152.7159;-67.75800000000001;-0.326821;-0.124773;0
55.0727;-71.15;-171.8464;-0.292236;-0.176903;0
52.1278;-62.38549999999999;-172.7161;-0.281352;-0.185418;0
50.7206;-64.4511;-173.9397;-0.201956;-0.178681;0
58.8055;-110.59299999999999;-172.966;-0.131745;-0.144848;0
60.966;-127.7199;-153.953;-0.118632;-0.138051;0
71.0858;-159.48680000000002;-86.10210000000001;-0.0820539;-0.114413;0
75.385;-158.34210000000002;-73.93860000000001;-0.0708355;-0.106739;0
84.6605;-156.1129;-57.8752;-0.0500591;-0.0931585;0
105.72;-151.8153;-40.681000000000004;-0.0229093;-0.072631;0
124.692;-148.7194;-33.0594;-0.00765101;-0.0606455;0
164.857;-123.2544;-24.664099999999998;0.0112793;-0.044996;0
200.0;-35.3447;-10.184399999999997;0.0356553;-0.0143609;0
200.0;28.738199999999992;5.080300000000001;0.0421502;0.0176946;0
200.0;38.2389;7.324599999999997;0.0395851;0.0216981;0
200.0;40.96879999999999;8.0719;0.0363438;0.0226063;0
200.0;39.762699999999995;7.987099999999998;0.0326635;0.0218065;0
200.0;36.5081;7.548200000000001;0.0268313;0.0199362;0
200.0;29.505700000000004;6.559400000000004;0.0138622;0.0157242;0
200.0;18.684799999999996;4.456299999999999;0.00352186;0.00968917;0
200.0;17.071399999999997;4.116299999999995;0.00235125;0.00879555;0
200.0;13.525900000000007;3.3415000000000035;2.60544E-4;0.00685606;0
200.0;1.9904999999999973;0.7154999999999987;-0.00504926;5.70026E-4;0
200.0;-1.6372999999999962;-0.1659000000000006;-0.00555483;-0.00131809;0
200.0;-3.2184999999999917;-0.5754999999999981;-0.0051843;-0.00208876;0
200.0;-3.9787000000000035;-0.8265999999999991;-0.00376015;-0.00235005;0
200.0;-4.188200000000009;-0.9671000000000021;-0.00173314;-0.00227923;0
200.0;-3.585000000000008;-0.849499999999999;-9.87879E-4;-0.001908;0
200.0;-3.4421999999999997;-0.8241000000000014;-7.54039E-4;-0.001815;0
200.0;-1.4398000000000053;-0.381299999999996;5.24521E-4;-6.85975E-4;0
200.0;1.5696000000000083;0.3505000000000038;9.2659E-4;8.78879E-4;0
200.0;2.9668999999999954;0.7607999999999961;-5.09262E-4;0.00146319;0
200.0;2.455299999999994;0.6520999999999972;-9.36635E-4;0.00116594;0
200.0;0.5558999999999941;0.2015000000000029;-0.00144997;1.55719E-4;0
200.0;-1.6354999999999933;-0.34789999999999566;-0.00136337;-9.50576E-4;0
200.0;-0.17900000000000205;-0.06299999999999528;4.24576E-4;-5.38774E-5;0
200.0;0.04569999999999652;-0.009399999999999409;4.77091E-4;6.5002E-5;0
200.0;0.39639999999999986;0.07799999999999585;4.75947E-4;2.43185E-4;0
200.0;0.5297000000000054;0.11140000000000327;4.71751E-4;3.10558E-4;0
200.0;0.5859999999999985;0.1255999999999986;4.65012E-4;3.38532E-4;0
200.0;0.5386000000000024;0.11520000000000152;4.35003E-4;3.11861E-4;0
200.0;0.41509999999999536;0.08590000000000231;4.01052E-4;2.46112E-4;0
200.0;0.5392999999999972;0.11730000000000018;3.91261E-4;3.08403E-4;0
200.0;0.5778999999999996;0.12699999999999534;3.89226E-4;3.27807E-4;0
194.723;0.14790000000000703;0.014199999999995327;5.20833E-4;1.2077E-4;0
191.58;0.19880000000000564;0.022200000000005105;6.27899E-4;1.55962E-4;0
190.53;0.21690000000000964;0.024799999999999045;6.69861E-4;1.68829E-4;0
185.245;0.3451000000000022;0.046700000000001296;9.01922E-4;2.54338E-4;0
184.198;0.3108999999999895;0.03609999999999758;9.49605E-4;2.41119E-4;0
178.958;0.05659999999998888;-0.03979999999999961;0.00123851;1.37135E-4;0
176.793;0.20539999999999736;-0.009000000000000341;0.00138105;2.25185E-4;0
170.146;1.2182999999999993;0.22639999999999816;0.00176938;7.74021E-4;0
164.686;1.575099999999992;0.30760000000000076;0.00194435;9.70701E-4;0
161.437;1.5923000000000087;0.3091000000000008;0.00200818;9.84987E-4;0
155.006;1.1056999999999988;0.18140000000000356;0.00215747;7.50763E-4;0
152.814;1.119100000000003;0.18089999999999407;0.00224724;7.65442E-4;0
151.699;1.2081999999999908;0.20070000000000476;0.00230001;8.15324E-4;0
149.488;1.2760999999999996;0.2126000000000019;0.00241674;8.60096E-4;0
147.309;1.1478999999999928;0.1751999999999967;0.00254364;8.06032E-4;0
133.96;1.205699999999993;0.1484000000000023;0.00348778;9.17998E-4;0
130.638;0.9996000000000009;0.08510000000000417;0.00376396;8.374E-4;0
128.385;1.1145999999999958;0.10540000000000305;0.00395597;9.12606E-4;0
120.328;60.85589999999999;0.4836999999999989;0.00457166;0.00179341;0
112.723;54.21709999999999;0.1016999999999939;0.00497004;0.00108392;4
104.402;48.357699999999994;-0.5747;0.00697632;5.69606E-5;4
99.2764;45.3955;-0.5469000000000008;0.00936228;5.34609E-4;4
94.2589;42.0368;-2.304799999999993;0.0124349;-0.00251116;4
91.1451;40.0701;-3.678199999999997;0.0155473;-0.00476118;4
90.412;39.605199999999996;-4.092700000000001;0.0164239;-0.00545005;4
87.8912;38.281800000000004;-4.5426;0.0192815;-0.00586229;4
86.2338;37.43090000000001;-4.826899999999995;0.0213238;-0.00608106;4
80.6271;34.64730000000001;-4.936300000000003;0.0292042;-0.00657879;4
74.868;31.813699999999997;-2.771000000000001;0.0394978;-0.00806403;4
73.5361;31.1665;-1.3092000000000041;0.0425985;-0.00843694;4
71.4941;30.2209;64.4888;0.0475974;-0.00828017;4
64.0803;27.356199999999994;57.1691;0.0617816;0.00329889;4
51.6993;22.3335;45.089200000000005;0.0667873;0.021066;0
49.2082;21.36;42.8247;0.0643456;0.0285116;0
45.7708;19.885400000000004;39.79429999999999;0.0543245;0.0302632;0
45.258;19.661500000000004;39.3523;0.0524223;0.0299405;0
44.2451;19.219500000000004;38.4855;0.0486429;0.0290922;0
43.7306;18.996000000000002;38.0473;0.046779;0.0286977;0
39.758;17.278599999999997;34.735200000000006;0.033218;0.0230657;0
34.9382;15.2334;30.793899999999997;0.0138214;0.0510641;0
32.2653;14.307399999999998;29.372700000000002;-0.0309001;0.0725427;0
31.8793;14.277500000000003;29.6571;-0.0487854;0.0729877;0
31.8305;14.310300000000002;29.8942;-0.054778;0.0721384;0
31.9057;14.467300000000002;30.705499999999997;-0.0666321;0.0683636;0
32.2165;14.748999999999999;32.0736;-0.0781494;0.061878;0
33.2353;16.193299999999997;37.921899999999994;-0.108562;0.0430146;0
33.4886;16.8842;39.756099999999996;-0.117143;0.0382351;0
36.0067;24.061600000000002;48.20159999999999;-0.149189;0.0144022;0
36.9867;25.803900000000002;49.712799999999994;-0.153491;0.00993395;0
37.5003;26.551399999999997;50.381;-0.155402;0.00818354;0
39.6601;28.6844;52.494499999999995;-0.160078;0.00183734;0
41.4917;29.8104;53.7806;-0.162364;-0.00187221;0
45.0458;31.083000000000002;55.6122;-0.166134;-0.00380078;0
48.1535;30.942999999999998;56.681900000000006;-0.168113;-0.00490069;0
49.9157;29.886399999999995;56.6141;-0.169621;-0.00269169;0
51.159;29.477899999999998;56.5539;-0.170491;-0.00396562;0
51.7356;29.28;56.4195;-0.170913;-0.00441626;0
53.7315;28.253299999999996;54.77810000000001;-0.173363;-0.00203669;0
56.1898;27.708600000000004;53.8702;-0.17608;-0.00622594;0
58.3482;26.548800000000007;51.77850000000001;-0.169435;-0.0440949;0
58.5687;26.386700000000005;51.482299999999995;-0.165758;-0.0510252;0
58.2835;25.7502;50.28640000000001;-0.150954;-0.0659468;0
54.9061;23.9709;46.907999999999994;-0.107853;-0.0776967;0
48.4681;21.3812;42.041500000000006;-0.0575169;-0.0671787;0
47.1924;20.8684;41.087199999999996;-0.0494829;-0.0636577;0
41.6839;18.5822;36.8563;-0.0233042;-0.0259007;0
38.209;17.0551;34.039500000000004;-0.0174489;0.00916564;0
35.2302;15.7576;31.644800000000004;-0.0264618;0.0390114;1
34.1345;15.3155;30.8295;-0.0363881;0.0491661;1
33.7878;15.198899999999998;30.6158;-0.0422363;0.0518274;1
34.7789;16.138600000000004;32.3721;-0.0866069;0.0309067;1
36.1877;17.054899999999996;34.0631;-0.10928;0.0112523;1
38.151;18.137600000000003;36.0488;-0.12639;-0.01165;1
45.0624;20.9854;41.280699999999996;-0.135974;-0.0746897;3
45.5652;21.1359;41.560500000000005;-0.133578;-0.0784467;3
31.4268;14.8845;30.080499999999997;-0.131871;0.0582948;1
26.9807;12.9195;26.459600000000002;-0.186148;0.100163;1
25.7304;12.840699999999998;26.3708;-0.24753;0.099265;1
25.331;13.049900000000001;26.8027;-0.285909;0.0931088;1
25.6327;14.210900000000002;29.0261;-0.358542;0.067327;1
26.1229;14.846300000000003;30.204299999999996;-0.380418;0.0549395;1
26.3879;15.171000000000003;30.800599999999996;-0.390718;0.0488518;1
26.7085;15.526500000000002;31.448900000000002;-0.400587;0.0423601;1
29.4212;17.9823;35.8365;-0.450295;6.23703E-4;1
32.2155;19.9076;39.221199999999996;-0.472891;-0.0305073;1
37.1909;22.5543;43.914100000000005;-0.490654;-0.0748156;1
38.9223;23.2319;45.1469;-0.48887;-0.0875282;1
41.1511;23.894000000000002;46.383100000000006;-0.477694;-0.101822;1
47.2007;25.2068;49.6388;-0.434544;-0.137292;1
52.2891;26.0295;56.4795;-0.395965;-0.166124;3
57.0517;27.8397;155.8623;-0.347819;-0.191394;3
53.189;26.163300000000007;153.6223;-0.281457;-0.1571;1
51.5188;25.283100000000005;156.8466;-0.268103;-0.143595;1
49.7954;24.418200000000006;72.55330000000001;-0.241415;-0.127447;1
49.6605;24.397799999999997;154.1199;-0.228258;-0.124576;1
49.9173;24.6505;149.6766;-0.215111;-0.124602;1
52.7435;28.526600000000002;127.7826;-0.174603;-0.139642;1
132.852;4.129300000000001;-28.689500000000002;0.0300283;-0.264232;1
110.892;-95.9108;-39.2234;0.0947215;-0.282415;1
98.911;-111.1705;-46.6769;0.164016;-0.279092;3
103.398;-81.2534;-38.585899999999995;0.327719;-0.202485;3
105.442;-79.3625;-36.1242;0.348346;-0.188015;3
137.611;51.1507;28.5188;0.452049;-0.0287234;1
138.853;58.00620000000001;35.898500000000006;0.462135;0.0164914;1
115.805;-64.98029999999999;15.669000000000004;0.451288;0.0187891;1
96.9394;-61.8;-3.3866999999999976;0.439819;0.00917351;0
103.262;-60.37949999999999;10.6629;0.413223;0.0803436;0
108.379;-60.54539999999999;17.830000000000005;0.403345;0.105774;0
112.867;21.092799999999997;23.974000000000004;0.39175;0.129473;0
122.769;51.665099999999995;37.720299999999995;0.346249;0.190751;0
116.428;49.9518;38.818599999999996;0.169036;0.211604;0
114.388;47.42100000000001;37.674400000000006;0.145491;0.208021;0
111.032;41.777800000000006;35.16629999999999;0.122462;0.200347;0
61.3174;-37.093;-73.36680000000001;-0.0700338;0.0201848;0
38.9886;-22.852100000000004;-47.8695;-0.0411153;-0.106769;0
37.1229;-21.7448;-45.831100000000006;-0.0175496;-0.1169;0
40.8001;-26.1819;-54.213100000000004;0.0711182;-0.072049;0
45.2079;-30.884500000000003;-62.640800000000006;0.141901;-0.0322214;0
45.7102;-31.412299999999995;-63.566199999999995;0.149931;-0.0280551;0
47.6958;-33.37050000000001;-66.967;0.17654;-0.0130187;0
48.5288;-34.15579999999999;-68.3193;0.186558;-0.00714028;0
51.782;-36.6548;-72.594;0.203379;0.0113831;0
52.4103;-37.0924;-73.3404;0.205322;0.0146236;0
67.4196;-44.40200000000001;-86.0839;0.172284;0.0740368;0
65.4257;-42.8546;-83.3851;0.139276;0.0625023;0
59.4468;-39.0908;-76.82039999999999;0.101064;0.0327448;0
52.8913;-34.9446;-69.6305;0.0845256;-2.25306E-4;0
51.2833;-34.41759999999999;-68.72909999999999;0.110105;-0.00462592;0
51.4558;-34.6654;-69.16;0.117047;-0.00274038;0
54.8962;-37.146100000000004;-73.4411;0.13457;0.0164065;0
56.5258;-37.9792;-74.8809;0.128308;0.0230999;0
56.6202;-37.972199999999994;-74.8698;0.125181;0.0231191;0
56.0833;-37.5799;-74.1932;0.121049;0.0201052;0
55.1018;-36.9262;-73.0633;0.117212;0.0150133;0
54.851;-36.7596;-72.7752;0.116357;0.0137149;0
54.7307;-36.691500000000005;-72.65809999999999;0.116563;0.0131735;0
54.678;-36.677099999999996;-72.6325;0.11744;0.0130436;0
54.5926;-36.64439999999999;-72.5761;0.11839;0.0127685;0
54.4958;-36.6007;-72.50130000000001;0.119145;0.0124122;0
54.426;-36.6129;-72.5216;0.121914;0.0124604;0
54.2939;-36.621500000000005;-72.5367;0.126394;0.012449;0
54.2702;-36.619499999999995;-72.5328;0.12701;0.0124222;0
54.2381;-36.635099999999994;-72.56;0.128778;0.0125134;0
54.508;-36.85320000000001;-72.9357;0.131549;0.0141705;0
54.766;-37.0912;-73.3464;0.135732;0.0159553;0
54.7828;-37.11300000000001;-73.3832;0.136306;0.0161122;0
54.813;-37.133900000000004;-73.41990000000001;0.13646;0.0162747;0
54.8134;-37.136799999999994;-73.4324;0.136589;0.0162935;0
54.8653;-37.169700000000006;-73.5256;0.136688;0.0165498;0
56.5033;-38.113600000000005;-76.55369999999999;0.135769;0.0239814;0
56.7129;-38.181999999999995;-78.48100000000001;0.133134;0.024587;0
54.6455;-36.876599999999996;-125.95729999999999;0.128556;0.0144096;0
54.6792;-37.825;-106.73389999999999;0.12995;0.0147581;0
54.5968;-42.0383;-89.6695;0.132507;0.0147204;0
54.6766;-87.1265;-81.0958;0.133891;0.0149956;0
54.9093;-82.9191;-76.8249;0.134589;0.0151833;0
107.583;-55.291700000000006;-50.1091;0.138275;0.0164755;0
99.204;-45.968799999999995;-42.4996;0.139054;0.0168838;0
92.9428;-38.43169999999999;-36.91879999999999;0.139463;0.0171133;0
66.3384;20.16069999999999;-10.325400000000002;0.140057;0.0182902;4
63.281;19.370400000000004;38.408699999999996;0.140977;0.010861;4
61.0746;18.558500000000002;36.7075;0.144344;-0.00359893;4
57.3277;17.411099999999998;34.3502;0.15327;-0.0111182;4
56.0672;17.038199999999996;33.595200000000006;0.156195;-0.0102263;4
54.8577;16.670299999999997;32.8562;0.158893;-0.00974154;4
51.2485;15.586800000000004;30.703799999999994;0.165706;-0.00787222;4
44.3456;13.510799999999996;26.6597;0.175425;-0.004363;1
37.9874;11.386000000000003;22.584699999999998;0.199442;-0.0492949;1
37.2388;11.159799999999997;22.1525;0.205061;-0.0541331;1
35.3367;10.5778;21.040799999999997;0.219211;-0.0237262;1
32.4719;10.003200000000003;19.9509;0.167037;0.0132608;1
31.869;9.866500000000002;19.6917;0.156937;0.0214669;1
30.1224;9.479699999999998;18.959300000000002;0.121829;0.0443172;1
19.3224;7.363800000000001;15.0285;-0.258772;0.145154;1
10.8034;5.3271;11.37614;-0.615845;0.190188;1
9.99761;5.088470000000001;10.95487;-0.648678;0.19304;1
9.16292;4.8236;10.48585;-0.681894;0.196038;1
8.32681;4.5544400000000005;10.015740000000001;-0.715471;0.198058;1
-1.0;0.0;0.0;-1.25799;0.176169;1
-1.0;0.0;0.0;-1.29787;0.176872;1
-1.0;0.0;0.0;-1.37931;0.178;1
-1.0;0.0;0.0;-1.42084;0.179064;1
-1.0;0.0;0.0;-1.54818;0.18122;1
-1.0;0.0;0.0;-1.61629;0.173522;1
-1.0;0.0;0.0;-1.62895;0.0701258;1
-1.0;0.0;0.0;-1.63392;0.0251267;1
-1.0;0.0;0.0;-1.64451;-0.0694765;1
-1.0;0.0;0.0;-1.61697;-0.166175;1
-1.0;0.0;0.0;-1.58754;-0.257695;1
-1.0;0.0;0.0;-1.57348;-0.299683;1
-1.0;0.0;0.0;-1.54642;-0.375669;1
-1.0;0.0;0.0;-1.45413;-0.634905;3
-1.0;0.0;0.0;-1.4356;-0.688374;3
-1.0;0.0;0.0;-1.42718;-0.713357;3
-1.0;0.0;0.0;-1.38491;-0.844496;3
-1.0;0.0;0.0;-1.35984;-0.978145;3
-1.0;0.0;0.0;-1.25163;-1.17806;3
